type,amount,oldbalanceOrg,newbalanceOrig,isFraud
TRANSFER,5591414.49,5591414.49,0.0,1
CASH_OUT,429359.76,429359.76,0.0,1
TRANSFER,255028.93,255028.93,0.0,1
CASH_OUT,1028326.5,1028326.5,0.0,1
CASH_OUT,5363594.86,5363594.86,0.0,1
TRANSFER,10000000.0,15494862.93,5494862.93,1
TRANSFER,6188772.44,6188772.44,0.0,1
TRANSFER,2232667.51,2232667.51,0.0,1
TRANSFER,3452538.75,3452538.75,0.0,1
TRANSFER,98736.52,98736.52,0.0,1
CASH_OUT,126715.84,126715.84,0.0,1
CASH_OUT,188658.45,188658.45,0.0,1
TRANSFER,364375.51,364375.51,0.0,1
CASH_OUT,1182557.97,1182557.97,0.0,1
TRANSFER,43235.71,43235.71,0.0,1
CASH_OUT,48375.02,48375.02,0.0,1
CASH_OUT,558136.45,558136.45,0.0,1
TRANSFER,116977.16,116977.16,0.0,1
TRANSFER,196561.69,196561.69,0.0,1
TRANSFER,99458.21,99458.21,0.0,1
TRANSFER,194180.11,194180.11,0.0,1
TRANSFER,256556.98,256556.98,0.0,1
CASH_OUT,306675.37,306675.37,0.0,1
CASH_OUT,242678.33,242678.33,0.0,1
CASH_OUT,9033760.73,9033760.73,0.0,1
TRANSFER,254773.22,254773.22,0.0,1
TRANSFER,152372.18,152372.18,0.0,1
CASH_OUT,237567.35,237567.35,0.0,1
TRANSFER,281023.82,281023.82,0.0,1
CASH_OUT,2498370.12,2498370.12,0.0,1
CASH_OUT,203119.08,203119.08,0.0,1
CASH_OUT,24279.32,24279.32,0.0,1
TRANSFER,13172.17,13172.17,0.0,1
CASH_OUT,1043934.97,1043934.97,0.0,1
CASH_OUT,892213.56,892213.56,0.0,1
CASH_OUT,1864022.05,1864022.05,0.0,1
TRANSFER,387773.97,387773.97,0.0,1
TRANSFER,1299860.86,1299860.86,0.0,1
CASH_OUT,43357.65,43357.65,0.0,1
TRANSFER,8730600.58,8730600.58,0.0,1
TRANSFER,537025.01,537025.01,0.0,1
CASH_OUT,321883.89,321883.89,0.0,1
TRANSFER,181543.89,181543.89,0.0,1
CASH_OUT,76642.85,76642.85,0.0,1
CASH_OUT,513693.13,513693.13,0.0,1
CASH_OUT,3968964.4,3968964.4,0.0,1
CASH_OUT,2739248.3,2739248.3,0.0,1
CASH_OUT,63.8,63.8,0.0,1
CASH_OUT,221936.6,221936.6,0.0,1
TRANSFER,214760.72,214760.72,0.0,1
CASH_OUT,528149.74,528149.74,0.0,1
TRANSFER,82535.57,82535.57,0.0,1
TRANSFER,219489.62,219489.62,0.0,1
CASH_OUT,494453.52,494453.52,0.0,1
TRANSFER,7576324.61,7576324.61,0.0,1
CASH_OUT,986876.27,986876.27,0.0,1
TRANSFER,325242.69,325242.69,0.0,1
CASH_OUT,87167.88,87167.88,0.0,1
TRANSFER,2219475.13,2219475.13,0.0,1
TRANSFER,5721871.91,5721871.91,0.0,1
CASH_OUT,1322277.84,1322277.84,0.0,1
TRANSFER,7807640.17,7807640.17,0.0,1
CASH_OUT,592737.43,592737.43,0.0,1
TRANSFER,2202575.1,2202575.1,0.0,1
TRANSFER,351843.08,351843.08,0.0,1
TRANSFER,358159.13,358159.13,0.0,1
CASH_OUT,264286.19,264286.19,0.0,1
CASH_OUT,772379.36,772379.36,0.0,1
CASH_OUT,605108.36,605108.36,0.0,1
CASH_OUT,272637.22,272637.22,0.0,1
TRANSFER,20225.17,20225.17,0.0,1
CASH_OUT,32660.58,32660.58,0.0,1
CASH_OUT,5464727.14,5464727.14,0.0,1
CASH_OUT,834592.4,834592.4,0.0,1
CASH_OUT,7108914.22,7108914.22,0.0,1
TRANSFER,228751.77,228751.77,0.0,1
CASH_OUT,1028515.56,1028515.56,0.0,1
TRANSFER,723915.85,723915.85,0.0,1
CASH_OUT,54235.7,54235.7,0.0,1
CASH_OUT,99804.21,99804.21,0.0,1
TRANSFER,399045.08,10399045.08,10399045.08,1
CASH_OUT,36300.25,36300.25,0.0,1
TRANSFER,3973479.44,3973479.44,0.0,1
TRANSFER,219278.81,219278.81,0.0,1
CASH_OUT,230806.85,230806.85,0.0,1
TRANSFER,330218.85,330218.85,0.0,1
TRANSFER,70696.74,70696.74,0.0,1
TRANSFER,63944.13,63944.13,0.0,1
CASH_OUT,3222396.0,3222396.0,0.0,1
CASH_OUT,432958.83,432958.83,0.0,1
TRANSFER,2684142.41,2684142.41,0.0,1
CASH_OUT,0.0,0.0,0.0,1
TRANSFER,341441.17,341441.17,0.0,1
CASH_OUT,563149.41,563149.41,0.0,1
CASH_OUT,2115503.99,2115503.99,0.0,1
TRANSFER,790332.43,790332.43,0.0,1
CASH_OUT,7484125.12,7484125.12,0.0,1
CASH_OUT,2925859.58,2925859.58,0.0,1
TRANSFER,563149.41,563149.41,0.0,1
TRANSFER,701707.89,701707.89,0.0,1
TRANSFER,483713.23,483713.23,0.0,1
CASH_OUT,85113.85,85113.85,0.0,1
CASH_OUT,42483.97,42483.97,0.0,1
TRANSFER,652993.91,652993.91,0.0,1
CASH_OUT,2600970.32,2600970.32,0.0,1
CASH_OUT,376059.27,376059.27,0.0,1
CASH_OUT,185510.21,185510.21,0.0,1
TRANSFER,5039827.29,5039827.29,0.0,1
CASH_OUT,1897921.7,1897921.7,0.0,1
TRANSFER,355909.21,355909.21,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,68230.32,68230.32,0.0,1
TRANSFER,536433.5,536433.5,0.0,1
CASH_OUT,66516.2,66516.2,0.0,1
TRANSFER,112668.54,112668.54,0.0,1
CASH_OUT,1232697.94,1232697.94,0.0,1
TRANSFER,157628.35,157628.35,0.0,1
CASH_OUT,108994.49,108994.49,0.0,1
TRANSFER,70239.81,70239.81,0.0,1
CASH_OUT,667733.81,667733.81,0.0,1
TRANSFER,763170.76,763170.76,0.0,1
TRANSFER,2859010.61,2859010.61,0.0,1
CASH_OUT,6087.58,6087.58,0.0,1
TRANSFER,198888.16,198888.16,0.0,1
TRANSFER,157353.39,157353.39,0.0,1
TRANSFER,5052211.09,5052211.09,0.0,1
CASH_OUT,1842163.57,1842163.57,0.0,1
CASH_OUT,210.92,210.92,0.0,1
TRANSFER,7603589.38,7603589.38,0.0,1
CASH_OUT,1164448.96,1164448.96,0.0,1
TRANSFER,1436.38,1436.38,0.0,1
CASH_OUT,671406.79,671406.79,0.0,1
CASH_OUT,176626.77,176626.77,0.0,1
CASH_OUT,644314.67,644314.67,0.0,1
CASH_OUT,62091.44,62091.44,0.0,1
CASH_OUT,113687.0,113687.0,0.0,1
TRANSFER,1846748.79,1846748.79,0.0,1
TRANSFER,6513531.58,6513531.58,0.0,1
TRANSFER,556218.01,556218.01,0.0,1
TRANSFER,2562459.56,2562459.56,0.0,1
CASH_OUT,1195842.37,1195842.37,0.0,1
TRANSFER,13914.81,13914.81,0.0,1
CASH_OUT,59893.41,59893.41,0.0,1
CASH_OUT,229909.57,0.0,0.0,1
CASH_OUT,4559921.56,4559921.56,0.0,1
TRANSFER,92641.52,92641.52,0.0,1
CASH_OUT,91882.6,91882.6,0.0,1
CASH_OUT,3374.25,3374.25,0.0,1
CASH_OUT,178569.48,178569.48,0.0,1
TRANSFER,2111475.81,2111475.81,0.0,1
TRANSFER,716273.17,716273.17,0.0,1
CASH_OUT,1309940.05,1309940.05,0.0,1
CASH_OUT,622235.32,622235.32,0.0,1
TRANSFER,671406.79,671406.79,0.0,1
CASH_OUT,243747.83,243747.83,0.0,1
TRANSFER,89845.29,89845.29,0.0,1
TRANSFER,797235.09,797235.09,0.0,1
CASH_OUT,338062.05,338062.05,0.0,1
CASH_OUT,1411271.23,1411271.23,0.0,1
TRANSFER,654250.76,654250.76,0.0,1
TRANSFER,296940.32,296940.32,0.0,1
TRANSFER,397069.12,397069.12,0.0,1
TRANSFER,98533.36,98533.36,0.0,1
CASH_OUT,29637.03,29637.03,0.0,1
TRANSFER,98086.09,98086.09,0.0,1
TRANSFER,2485467.28,2485467.28,0.0,1
CASH_OUT,1398633.34,1398633.34,0.0,1
CASH_OUT,112958.85,112958.85,0.0,1
TRANSFER,2136099.59,2136099.59,0.0,1
TRANSFER,142791.28,142791.28,0.0,1
TRANSFER,3011102.29,3011102.29,0.0,1
TRANSFER,642364.74,642364.74,0.0,1
CASH_OUT,362631.05,362631.05,0.0,1
TRANSFER,69878.14,69878.14,0.0,1
TRANSFER,127091.33,127091.33,0.0,1
TRANSFER,994453.2,1437370.87,442917.67,1
CASH_OUT,145067.24,145067.24,0.0,1
TRANSFER,28871.9,28871.9,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,7316255.05,17316255.05,17316255.05,1
CASH_OUT,136245.39,136245.39,0.0,1
TRANSFER,1839972.36,1839972.36,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,2686564.04,2686564.04,0.0,1
CASH_OUT,4582074.51,4582074.51,0.0,1
CASH_OUT,93732.16,93732.16,0.0,1
CASH_OUT,72901.03,72901.03,0.0,1
TRANSFER,1258818.82,1258818.82,0.0,1
TRANSFER,1619313.55,1619313.55,0.0,1
CASH_OUT,6377401.2,6377401.2,0.0,1
CASH_OUT,1249721.72,1249721.72,0.0,1
CASH_OUT,934314.89,934314.89,0.0,1
TRANSFER,377919.58,377919.58,0.0,1
TRANSFER,235075.62,235075.62,0.0,1
TRANSFER,747282.4,747282.4,0.0,1
CASH_OUT,5096946.74,5096946.74,0.0,1
TRANSFER,191834.14,191834.14,0.0,1
CASH_OUT,1011249.64,1011249.64,0.0,1
TRANSFER,2582313.07,2582313.07,0.0,1
CASH_OUT,212613.29,212613.29,0.0,1
CASH_OUT,62134.33,62134.33,0.0,1
CASH_OUT,2216437.25,2216437.25,0.0,1
TRANSFER,25473.11,25473.11,0.0,1
CASH_OUT,309958.79,309958.79,0.0,1
TRANSFER,1102133.9,1102133.9,0.0,1
CASH_OUT,364333.03,364333.03,0.0,1
TRANSFER,400157.86,400157.86,0.0,1
CASH_OUT,757401.17,757401.17,0.0,1
CASH_OUT,119143.75,119143.75,0.0,1
CASH_OUT,1965786.11,1965786.11,0.0,1
CASH_OUT,822361.52,822361.52,0.0,1
TRANSFER,4348.62,4348.62,0.0,1
CASH_OUT,998110.47,998110.47,0.0,1
CASH_OUT,656118.37,656118.37,0.0,1
CASH_OUT,59996.12,59996.12,0.0,1
CASH_OUT,79076.14,79076.14,0.0,1
TRANSFER,2708906.59,2708906.59,0.0,1
CASH_OUT,216351.05,216351.05,0.0,1
TRANSFER,272716.64,272716.64,0.0,1
TRANSFER,275082.0,275082.0,0.0,1
CASH_OUT,312151.06,312151.06,0.0,1
CASH_OUT,6273660.45,6273660.45,0.0,1
TRANSFER,638693.49,638693.49,0.0,1
CASH_OUT,369186.87,369186.87,0.0,1
TRANSFER,105733.45,105733.45,0.0,1
CASH_OUT,72547.29,72547.29,0.0,1
CASH_OUT,175597.64,175597.64,0.0,1
CASH_OUT,376367.26,376367.26,0.0,1
CASH_OUT,8383.17,8383.17,0.0,1
TRANSFER,8186519.17,8186519.17,0.0,1
CASH_OUT,1540624.7,1540624.7,0.0,1
TRANSFER,56013.0,56013.0,0.0,1
TRANSFER,348952.97,348952.97,0.0,1
CASH_OUT,2674794.22,2674794.22,0.0,1
TRANSFER,249791.3,249791.3,0.0,1
CASH_OUT,48774.46,48774.46,0.0,1
TRANSFER,3043141.07,3043141.07,0.0,1
TRANSFER,126061.45,126061.45,0.0,1
CASH_OUT,6392800.85,6392800.85,0.0,1
TRANSFER,217506.28,217506.28,0.0,1
CASH_OUT,554501.15,554501.15,0.0,1
TRANSFER,44482.33,44482.33,0.0,1
CASH_OUT,705529.08,705529.08,0.0,1
TRANSFER,51589.87,51589.87,0.0,1
TRANSFER,226804.13,226804.13,0.0,1
TRANSFER,218074.57,218074.57,0.0,1
CASH_OUT,1059682.92,1059682.92,0.0,1
CASH_OUT,1631640.02,1631640.02,0.0,1
TRANSFER,20278.62,20278.62,0.0,1
TRANSFER,1438737.78,1438737.78,0.0,1
CASH_OUT,1016081.0,1016081.0,0.0,1
TRANSFER,175972.28,175972.28,0.0,1
TRANSFER,3890627.92,3890627.92,0.0,1
TRANSFER,1581441.8,1581441.8,0.0,1
TRANSFER,932922.6,932922.6,0.0,1
CASH_OUT,9274.56,9274.56,0.0,1
TRANSFER,526071.46,526071.46,0.0,1
CASH_OUT,53338.82,53338.82,0.0,1
TRANSFER,203881.96,203881.96,0.0,1
CASH_OUT,968651.23,968651.23,0.0,1
CASH_OUT,806863.3,806863.3,0.0,1
TRANSFER,101013.32,101013.32,0.0,1
TRANSFER,185510.21,185510.21,0.0,1
TRANSFER,2066848.27,2066848.27,0.0,1
TRANSFER,6199009.0,6199009.0,0.0,1
TRANSFER,285294.11,285294.11,0.0,1
CASH_OUT,262678.53,262678.53,0.0,1
TRANSFER,353045.35,353045.35,0.0,1
TRANSFER,2758096.0,2758096.0,0.0,1
TRANSFER,2248584.96,2248584.96,0.0,1
CASH_OUT,950791.37,950791.37,0.0,1
CASH_OUT,383661.1,383661.1,0.0,1
TRANSFER,2689.43,2689.43,0.0,1
CASH_OUT,269545.63,269545.63,0.0,1
TRANSFER,8536151.16,8536151.16,0.0,1
CASH_OUT,3085.45,3085.45,0.0,1
CASH_OUT,61846.05,61846.05,0.0,1
CASH_OUT,504532.72,504532.72,0.0,1
CASH_OUT,306419.73,306419.73,0.0,1
TRANSFER,548677.33,548677.33,0.0,1
TRANSFER,18405.16,18405.16,0.0,1
CASH_OUT,1684039.12,1684039.12,0.0,1
CASH_OUT,842554.02,842554.02,0.0,1
TRANSFER,36300.25,36300.25,0.0,1
TRANSFER,1281113.84,1281113.84,0.0,1
CASH_OUT,827921.27,827921.27,0.0,1
CASH_OUT,476321.8,476321.8,0.0,1
TRANSFER,119306.06,119306.06,0.0,1
TRANSFER,142336.65,142336.65,0.0,1
CASH_OUT,408.0,408.0,0.0,1
TRANSFER,1094419.89,1094419.89,0.0,1
TRANSFER,21531.0,21531.0,0.0,1
TRANSFER,3738574.9,3738574.9,0.0,1
TRANSFER,10000000.0,20399045.08,10399045.08,1
TRANSFER,883366.69,883366.69,0.0,1
TRANSFER,4814.69,4814.69,0.0,1
TRANSFER,63210.91,63210.91,0.0,1
TRANSFER,253793.28,253793.28,0.0,1
TRANSFER,10000000.0,15674547.89,5674547.89,1
TRANSFER,835770.84,835770.84,0.0,1
TRANSFER,242179.39,242179.39,0.0,1
CASH_OUT,1917497.63,1917497.63,0.0,1
CASH_OUT,2554948.41,2554948.41,0.0,1
CASH_OUT,27696.89,27696.89,0.0,1
TRANSFER,10000000.0,57316255.05,47316255.05,1
TRANSFER,1311150.9,1311150.9,0.0,1
CASH_OUT,1372301.24,1372301.24,0.0,1
TRANSFER,5512595.16,5512595.16,0.0,1
CASH_OUT,5087422.03,5087422.03,0.0,1
TRANSFER,10000000.0,17476725.66,7476725.66,1
TRANSFER,8091.78,8091.78,0.0,1
TRANSFER,212130.67,212130.67,0.0,1
CASH_OUT,866712.19,866712.19,0.0,1
CASH_OUT,1290193.08,1290193.08,0.0,1
CASH_OUT,844348.52,844348.52,0.0,1
CASH_OUT,340198.41,340198.41,0.0,1
CASH_OUT,1891921.94,1891921.94,0.0,1
CASH_OUT,1778520.7,1778520.7,0.0,1
CASH_OUT,244068.01,244068.01,0.0,1
TRANSFER,49372.94,49372.94,0.0,1
TRANSFER,5087422.03,5087422.03,0.0,1
CASH_OUT,1243269.91,1243269.91,0.0,1
TRANSFER,815384.83,815384.83,0.0,1
TRANSFER,4529.65,4529.65,0.0,1
TRANSFER,430207.22,430207.22,0.0,1
CASH_OUT,1244224.16,1244224.16,0.0,1
CASH_OUT,587031.2,587031.2,0.0,1
CASH_OUT,2468740.94,2468740.94,0.0,1
CASH_OUT,27985.73,27985.73,0.0,1
CASH_OUT,3227.06,3227.06,0.0,1
CASH_OUT,88424.06,88424.06,0.0,1
CASH_OUT,927729.13,927729.13,0.0,1
CASH_OUT,146743.13,146743.13,0.0,1
TRANSFER,49210.21,49210.21,0.0,1
TRANSFER,1146381.44,1146381.44,0.0,1
TRANSFER,2085019.56,2085019.56,0.0,1
TRANSFER,55062.46,55062.46,0.0,1
CASH_OUT,446032.95,446032.95,0.0,1
TRANSFER,24522.52,24522.52,0.0,1
TRANSFER,1240717.75,1240717.75,0.0,1
TRANSFER,2068313.94,2068313.94,0.0,1
TRANSFER,1218165.88,1218165.88,0.0,1
TRANSFER,37133.63,37133.63,0.0,1
CASH_OUT,604933.67,604933.67,0.0,1
CASH_OUT,5338162.8,5338162.8,0.0,1
TRANSFER,254564.81,254564.81,0.0,1
CASH_OUT,2019508.99,2019508.99,0.0,1
TRANSFER,1536733.52,1536733.52,0.0,1
CASH_OUT,1397162.15,1397162.15,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,977805.62,977805.62,0.0,1
CASH_OUT,101408.84,101408.84,0.0,1
TRANSFER,955505.54,955505.54,0.0,1
CASH_OUT,124582.58,124582.58,0.0,1
CASH_OUT,712488.25,712488.25,0.0,1
CASH_OUT,5460002.91,5460002.91,0.0,1
CASH_OUT,633384.46,633384.46,0.0,1
TRANSFER,53338.82,53338.82,0.0,1
CASH_OUT,352179.76,352179.76,0.0,1
TRANSFER,259820.39,259820.39,0.0,1
TRANSFER,161016.65,161016.65,0.0,1
CASH_OUT,480404.03,480404.03,0.0,1
CASH_OUT,255286.59,255286.59,0.0,1
TRANSFER,364715.24,364715.24,0.0,1
TRANSFER,8999.56,8999.56,0.0,1
TRANSFER,208630.6,208630.6,0.0,1
TRANSFER,89303.18,89303.18,0.0,1
TRANSFER,3846781.01,3846781.01,0.0,1
TRANSFER,193706.98,193706.98,0.0,1
TRANSFER,735329.1,735329.1,0.0,1
CASH_OUT,132294.93,132294.93,0.0,1
TRANSFER,372703.48,372703.48,0.0,1
TRANSFER,1231309.64,1231309.64,0.0,1
CASH_OUT,29832.81,29832.81,0.0,1
CASH_OUT,482679.6,482679.6,0.0,1
CASH_OUT,6324299.91,6324299.91,0.0,1
TRANSFER,49434.25,49434.25,0.0,1
TRANSFER,740124.95,740124.95,0.0,1
TRANSFER,2120266.89,2120266.89,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,329728.11,329728.11,0.0,1
CASH_OUT,1498296.47,1498296.47,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,171337.99,171337.99,0.0,1
TRANSFER,1980800.05,1980800.05,0.0,1
CASH_OUT,1241118.86,1241118.86,0.0,1
TRANSFER,181224.98,181224.98,0.0,1
TRANSFER,10000000.0,16580427.81,6580427.81,1
TRANSFER,967954.01,967954.01,0.0,1
TRANSFER,282332.91,282332.91,0.0,1
TRANSFER,1023356.77,1023356.77,0.0,1
TRANSFER,32733.43,32733.43,0.0,1
CASH_OUT,2913787.08,2913787.08,0.0,1
CASH_OUT,5131896.17,5131896.17,0.0,1
TRANSFER,187128.57,187128.57,0.0,1
TRANSFER,256705.68,256705.68,0.0,1
TRANSFER,296977.69,296977.69,0.0,1
CASH_OUT,25975.86,25975.86,0.0,1
CASH_OUT,5658123.36,5658123.36,0.0,1
TRANSFER,1672570.76,1672570.76,0.0,1
TRANSFER,1243269.91,1243269.91,0.0,1
CASH_OUT,665676.43,665676.43,0.0,1
TRANSFER,7239986.95,7239986.95,0.0,1
TRANSFER,2070814.27,2070814.27,0.0,1
TRANSFER,159232.01,159232.01,0.0,1
CASH_OUT,109008.53,109008.53,0.0,1
TRANSFER,5521483.54,5521483.54,0.0,1
TRANSFER,811459.21,811459.21,0.0,1
CASH_OUT,32527.0,32527.0,0.0,1
CASH_OUT,87219.11,87219.11,0.0,1
CASH_OUT,81216.23,81216.23,0.0,1
TRANSFER,1025082.07,1025082.07,0.0,1
TRANSFER,109525.67,109525.67,0.0,1
CASH_OUT,612229.86,612229.86,0.0,1
TRANSFER,68755.57,68755.57,0.0,1
CASH_OUT,276298.49,276298.49,0.0,1
TRANSFER,3523089.46,3523089.46,0.0,1
CASH_OUT,588173.24,588173.24,0.0,1
TRANSFER,203848.61,203848.61,0.0,1
CASH_OUT,408864.84,408864.84,0.0,1
CASH_OUT,748726.81,748726.81,0.0,1
TRANSFER,2333929.91,2333929.91,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,3206623.39,3206623.39,0.0,1
CASH_OUT,309061.5,309061.5,0.0,1
TRANSFER,403975.39,403975.39,0.0,1
CASH_OUT,62898.81,62898.81,0.0,1
CASH_OUT,7197532.27,7197532.27,0.0,1
TRANSFER,18471.55,18471.55,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,251683.05,251683.05,0.0,1
CASH_OUT,8537861.24,8537861.24,0.0,1
TRANSFER,70125.14,70125.14,0.0,1
TRANSFER,3542716.02,3542716.02,0.0,1
TRANSFER,466359.63,466359.63,0.0,1
CASH_OUT,701707.89,701707.89,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,8594499.99,8594499.99,0.0,1
CASH_OUT,131594.12,131594.12,0.0,1
TRANSFER,5049594.33,5049594.33,0.0,1
CASH_OUT,87381.78,87381.78,0.0,1
CASH_OUT,7060216.94,7060216.94,0.0,1
CASH_OUT,334276.08,334276.08,0.0,1
CASH_OUT,3644234.06,3644234.06,0.0,1
CASH_OUT,105097.16,105097.16,0.0,1
CASH_OUT,335094.53,335094.53,0.0,1
TRANSFER,10000000.0,11018800.91,1018800.91,1
CASH_OUT,151715.39,151715.39,0.0,1
TRANSFER,2930418.44,2930418.44,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,1191399.72,1191399.72,0.0,1
CASH_OUT,1246169.57,1246169.57,0.0,1
CASH_OUT,105491.11,105491.11,0.0,1
TRANSFER,1219062.64,1219062.64,0.0,1
CASH_OUT,1033878.67,1033878.67,0.0,1
CASH_OUT,338293.14,338293.14,0.0,1
TRANSFER,176626.77,176626.77,0.0,1
TRANSFER,10000000.0,18931607.89,8931607.89,1
TRANSFER,167715.53,167715.53,0.0,1
CASH_OUT,3425386.69,3425386.69,0.0,1
TRANSFER,160088.68,160088.68,0.0,1
CASH_OUT,7696836.35,7696836.35,0.0,1
TRANSFER,1454888.86,1454888.86,0.0,1
CASH_OUT,1871553.73,1871553.73,0.0,1
CASH_OUT,248123.95,248123.95,0.0,1
CASH_OUT,59127.34,59127.34,0.0,1
TRANSFER,1398633.34,1398633.34,0.0,1
TRANSFER,59835.0,59835.0,0.0,1
TRANSFER,8851.38,8851.38,0.0,1
CASH_OUT,400517.07,400517.07,0.0,1
TRANSFER,8813323.11,8813323.11,0.0,1
CASH_OUT,1552664.33,1552664.33,0.0,1
TRANSFER,10000000.0,47316255.05,37316255.05,1
TRANSFER,395531.72,395531.72,0.0,1
TRANSFER,668473.23,668473.23,0.0,1
CASH_OUT,256705.68,256705.68,0.0,1
CASH_OUT,59628.24,59628.24,0.0,1
TRANSFER,6392800.85,6392800.85,0.0,1
TRANSFER,548269.98,548269.98,0.0,1
TRANSFER,1102951.39,1102951.39,0.0,1
CASH_OUT,422261.63,422261.63,0.0,1
TRANSFER,461442.52,461442.52,0.0,1
TRANSFER,10000000.0,27418265.31,17418265.31,1
TRANSFER,2284476.12,2284476.12,0.0,1
TRANSFER,978362.97,978362.97,0.0,1
CASH_OUT,11385.0,11385.0,0.0,1
TRANSFER,2898.09,2898.09,0.0,1
TRANSFER,1367070.94,1367070.94,0.0,1
TRANSFER,482679.6,482679.6,0.0,1
TRANSFER,157277.0,157277.0,0.0,1
TRANSFER,5469910.99,5469910.99,0.0,1
CASH_OUT,1160652.82,1160652.82,0.0,1
CASH_OUT,1172700.63,1172700.63,0.0,1
TRANSFER,438394.67,438394.67,0.0,1
TRANSFER,1159831.33,1159831.33,0.0,1
CASH_OUT,757422.83,757422.83,0.0,1
TRANSFER,322329.78,322329.78,0.0,1
TRANSFER,1023189.9,1023189.9,0.0,1
TRANSFER,134227.05,134227.05,0.0,1
CASH_OUT,134861.82,134861.82,0.0,1
TRANSFER,39525.63,39525.63,0.0,1
TRANSFER,1889351.63,1889351.63,0.0,1
CASH_OUT,4814.69,4814.69,0.0,1
CASH_OUT,25819.42,25819.42,0.0,1
TRANSFER,362335.05,362335.05,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,216000.95,216000.95,0.0,1
TRANSFER,174725.11,174725.11,0.0,1
TRANSFER,104171.37,104171.37,0.0,1
TRANSFER,125153.57,125153.57,0.0,1
TRANSFER,365114.84,365114.84,0.0,1
CASH_OUT,212089.74,212089.74,0.0,1
TRANSFER,134725.66,134725.66,0.0,1
TRANSFER,9366.63,9366.63,0.0,1
CASH_OUT,628697.26,628697.26,0.0,1
CASH_OUT,271150.29,271150.29,0.0,1
TRANSFER,1076739.91,1076739.91,0.0,1
TRANSFER,601657.23,601657.23,0.0,1
CASH_OUT,248409.56,248409.56,0.0,1
CASH_OUT,265680.73,265680.73,0.0,1
CASH_OUT,193545.61,193545.61,0.0,1
TRANSFER,1013208.77,1013208.77,0.0,1
TRANSFER,144945.34,144945.34,0.0,1
TRANSFER,645135.6,645135.6,0.0,1
TRANSFER,157705.36,157705.36,0.0,1
CASH_OUT,157494.6,157494.6,0.0,1
CASH_OUT,2149976.69,2149976.69,0.0,1
CASH_OUT,40593.23,40593.23,0.0,1
CASH_OUT,1123561.68,1123561.68,0.0,1
CASH_OUT,760625.76,760625.76,0.0,1
TRANSFER,441892.92,441892.92,0.0,1
TRANSFER,1150413.99,1150413.99,0.0,1
CASH_OUT,755813.12,755813.12,0.0,1
TRANSFER,1646181.09,1646181.09,0.0,1
TRANSFER,114339.1,114339.1,0.0,1
TRANSFER,2058961.66,2058961.66,0.0,1
CASH_OUT,176059.16,176059.16,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,3551771.18,3551771.18,0.0,1
CASH_OUT,134623.95,134623.95,0.0,1
TRANSFER,26776.98,26776.98,0.0,1
TRANSFER,113829.89,113829.89,0.0,1
TRANSFER,1592602.27,1592602.27,0.0,1
CASH_OUT,347893.16,347893.16,0.0,1
TRANSFER,112958.85,112958.85,0.0,1
CASH_OUT,25071.46,25071.46,0.0,1
CASH_OUT,175313.96,175313.96,0.0,1
TRANSFER,247877.03,247877.03,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,19226.25,19226.25,0.0,1
CASH_OUT,73053.41,73053.41,0.0,1
TRANSFER,2876010.51,2876010.51,0.0,1
CASH_OUT,574709.63,574709.63,0.0,1
CASH_OUT,126690.14,126690.14,0.0,1
CASH_OUT,403.56,403.56,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,19511.35,19511.35,0.0,1
TRANSFER,251199.91,251199.91,0.0,1
CASH_OUT,90204.54,90204.54,0.0,1
CASH_OUT,530733.43,530733.43,0.0,1
TRANSFER,3379009.86,3379009.86,0.0,1
CASH_OUT,2108589.59,2108589.59,0.0,1
TRANSFER,620791.47,620791.47,0.0,1
CASH_OUT,8931550.69,8931550.69,0.0,1
CASH_OUT,37323.15,37323.15,0.0,1
TRANSFER,59749.28,59749.28,0.0,1
CASH_OUT,821138.21,821138.21,0.0,1
CASH_OUT,252667.75,252667.75,0.0,1
CASH_OUT,128936.95,128936.95,0.0,1
CASH_OUT,255028.93,255028.93,0.0,1
CASH_OUT,158879.1,158879.1,0.0,1
TRANSFER,1454356.81,1454356.81,0.0,1
TRANSFER,451399.66,451399.66,0.0,1
TRANSFER,5271.46,5271.46,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,170486.7,170486.7,0.0,1
